sale_date,sale_year,sale_month,sale_quarter,weekday,store,region,category,product_name,quantity,unit_price,total_sales
2024-10-19,2024.0,10.0,4.0,Saturday,Store-E,EAST,ACCESSORIES,Smartfone X,10,673.23,6732.3
2024-03-15,2024.0,3.0,1.0,Friday,Store D,WEST,ACCESSORIES,Laptop Pro15,10,1221.26,12212.6
2024-04-12,2024.0,4.0,2.0,Friday,Store-A,SOUTH,ACCESSORIES,Ltp Pro 15,7,150.34,1052.38
2024-11-20,2024.0,11.0,4.0,Wednesday,Store-C,SOUTH,ELECTRONICS,Laptop Pro 15,4,371.87,1487.48
2024-09-08,2024.0,9.0,3.0,Sunday,Store-C,EAST,ACCESSORIES,Tablet Plus,8,161.13,3356.8
2024-11-18,2024.0,11.0,4.0,Monday,Store C,WEST,ELECTRONICS,Laptop Pro 15,5,1119.0,2755.5
2024-03-15,2024.0,3.0,1.0,Friday,Store A,SOUTH,ACCESSORIES,Laptop Pro - 15,4,866.61,2230.48
2024-07-15,2024.0,7.0,3.0,Monday,Store A,EAST,ELECTRONICS,Laptop Pro15,1,1084.11,2962.36
2024-10-19,2024.0,10.0,4.0,Saturday,Store D,NORTH,ACCESSORIES,Laptop Pro15,8,49.52,4713.71
2024-11-17,2024.0,11.0,4.0,Sunday,Store-D,EAST,ELECTRONICS,Smartfone X,4,730.09,960.59
2024-07-01,2024.0,7.0,3.0,Monday,Store-D,EAST,ACCESSORIES,Ltp Pro 15,7,755.04,1605.72
2024-10-25,2024.0,10.0,4.0,Friday,Store-E,NORTH,ACCESSORIES,Ltp Pro 15,6,1133.39,89.86
2024-10-02,2024.0,10.0,4.0,Wednesday,Store A,SOUTH,ELECTRONICS,Smart Phone X,9,1530.72,13776.48
2024-02-20,2024.0,2.0,1.0,Tuesday,Store E,WEST,ACCESSORIES,Laptop Pro 15,7,1068.01,4281.02
2024-12-11,2024.0,12.0,4.0,Wednesday,Store-A,NORTH,ACCESSORIES,Tablet,6,1248.26,4068.1
2024-05-10,2024.0,5.0,2.0,Friday,Store A,WEST,ACCESSORIES,Laptop Pro15,7,1722.73,12059.11
2024-06-22,2024.0,6.0,2.0,Saturday,Store B,NORTH,ACCESSORIES,Smartfone X,3,648.09,1944.27
2024-08-25,2024.0,8.0,3.0,Sunday,Store E,EAST,ACCESSORIES,Smartfone X,5,1646.34,8231.7
2024-08-26,2024.0,8.0,3.0,Monday,Store C,SOUTH,ELECTRONICS,Laptop Pro - 15,8,1930.57,15444.56
2024-08-31,2024.0,8.0,3.0,Saturday,Store-E,NORTH,ELECTRONICS,Laptop Pro 15,7,934.81,6543.67
2024-05-17,2024.0,5.0,2.0,Friday,Store E,EAST,ACCESSORIES,Laptop Pro15,3,1076.34,3350.74
2024-04-10,2024.0,4.0,2.0,Wednesday,Store B,EAST,ELECTRONICS,Smartphone X,6,1163.71,6982.26
2024-01-19,2024.0,1.0,1.0,Friday,Store C,EAST,ELECTRONICS,Ltp Pro 15,7,242.61,1698.27
2024-05-29,2024.0,5.0,2.0,Wednesday,Store-B,WEST,ELECTRONICS,Smart Phone X,4,1110.45,4441.8
2024-07-03,2024.0,7.0,3.0,Wednesday,Store A,NORTH,ACCESSORIES,Smart Phone X,3,1092.08,3276.24
2024-12-12,2024.0,12.0,4.0,Thursday,Store A,NORTH,ELECTRONICS,Tablet Plus,3,1299.99,3899.97
2024-01-03,2024.0,1.0,1.0,Wednesday,Store B,EAST,ACCESSORIES,Laptop Pro 15,7,645.71,3850.2
2024-02-24,2024.0,2.0,1.0,Saturday,Store-E,SOUTH,ACCESSORIES,Laptop Pro 15,10,1471.29,14712.9
2024-05-15,2024.0,5.0,2.0,Wednesday,Store C,EAST,ACCESSORIES,Laptop Pro - 15,1,1162.12,756.89
2024-05-16,2024.0,5.0,2.0,Thursday,Store-A,SOUTH,ELECTRONICS,Tablet,3,172.16,516.48
2024-01-17,2024.0,1.0,1.0,Wednesday,Store D,NORTH,ACCESSORIES,Smartphone X,2,1773.7,3547.4
2024-09-09,2024.0,9.0,3.0,Monday,Store-C,NORTH,ELECTRONICS,Tablet Plus,4,495.36,1981.44
2024-05-03,2024.0,5.0,2.0,Friday,Store C,SOUTH,ELECTRONICS,Smartfone X,8,561.83,4494.64
2024-01-20,2024.0,1.0,1.0,Saturday,Store D,EAST,ELECTRONICS,Smart Phone X,1,1227.09,2067.22
2024-05-29,2024.0,5.0,2.0,Wednesday,Store A,SOUTH,ACCESSORIES,Smartfone X,7,42.07,294.49
2024-11-15,2024.0,11.0,4.0,Friday,Store-B,WEST,ELECTRONICS,Ltp Pro 15,6,1808.09,10848.54
2024-11-19,2024.0,11.0,4.0,Tuesday,Store B,SOUTH,ELECTRONICS,Smartphone X,5,1898.19,4479.95
2024-06-30,2024.0,6.0,2.0,Sunday,Store-D,EAST,ACCESSORIES,Smart Phone X,6,680.91,4085.46
2024-03-22,2024.0,3.0,1.0,Friday,Store C,WEST,ELECTRONICS,Smartphone X,1,1126.36,1126.36
2024-04-17,2024.0,4.0,2.0,Wednesday,Store C,EAST,ELECTRONICS,Laptop Pro 15,3,395.19,1185.57
2024-06-20,2024.0,6.0,2.0,Thursday,Store A,NORTH,ELECTRONICS,Smartphone X,1,367.66,4408.45
2024-09-16,2024.0,9.0,3.0,Monday,Store E,WEST,ACCESSORIES,Smart Phone X,4,847.68,3390.72
2024-03-21,2024.0,3.0,1.0,Thursday,Store-D,SOUTH,ACCESSORIES,Ltp Pro 15,10,166.2,1662.0
2024-02-02,2024.0,2.0,1.0,Friday,Store B,EAST,ACCESSORIES,Tablet,2,1555.86,3560.83
2024-11-24,2024.0,11.0,4.0,Sunday,Store A,SOUTH,ACCESSORIES,Tablet,2,1705.98,3603.82
2024-01-05,2024.0,1.0,1.0,Friday,Store B,SOUTH,ELECTRONICS,Laptop Pro 15,3,1365.05,2633.57
2024-01-23,2024.0,1.0,1.0,Tuesday,Store A,EAST,ACCESSORIES,Smartphone X,3,1784.28,5352.84
2024-09-19,2024.0,9.0,3.0,Thursday,Store A,SOUTH,ELECTRONICS,Smartphone X,8,269.53,4856.29
2024-10-08,2024.0,10.0,4.0,Tuesday,Store B,EAST,ELECTRONICS,Laptop Pro 15,8,1269.59,10156.72
2024-06-13,2024.0,6.0,2.0,Thursday,Store D,NORTH,ACCESSORIES,Tablet Plus,5,211.08,84.43
2024-04-23,2024.0,4.0,2.0,Tuesday,Store-B,WEST,ACCESSORIES,Laptop Pro 15,7,1270.29,8892.03
2024-02-05,2024.0,2.0,1.0,Monday,Store-A,SOUTH,ELECTRONICS,Ltp Pro 15,7,1117.06,76.83
2024-10-25,2024.0,10.0,4.0,Friday,Store D,EAST,ELECTRONICS,Laptop Pro - 15,4,1710.26,6841.04
2024-10-31,2024.0,10.0,4.0,Thursday,Store A,WEST,ACCESSORIES,Smartphone X,8,579.16,4633.28
2024-10-12,2024.0,10.0,4.0,Saturday,Store C,EAST,ACCESSORIES,Tablet Plus,10,651.79,6517.9
2024-03-19,2024.0,3.0,1.0,Tuesday,Store-C,EAST,ELECTRONICS,Laptop Pro 15,10,174.24,4460.67
2024-04-08,2024.0,4.0,2.0,Monday,Store-B,WEST,ELECTRONICS,Smart Phone X,6,1246.1,2963.1
2024-04-30,2024.0,4.0,2.0,Tuesday,Store C,NORTH,ELECTRONICS,Smart Phone X,7,734.26,620.44
2024-06-17,2024.0,6.0,2.0,Monday,Store-B,WEST,ELECTRONICS,Laptop Pro - 15,4,1724.44,6897.76
2024-03-27,2024.0,3.0,1.0,Wednesday,Store-E,SOUTH,ELECTRONICS,Tablet,8,560.51,4484.08
2024-06-09,2024.0,6.0,2.0,Sunday,Store-C,WEST,ACCESSORIES,Tablet,9,64.47,580.23
2024-03-25,2024.0,3.0,1.0,Monday,Store A,EAST,ACCESSORIES,Laptop Pro 15,6,483.36,2819.33
2024-08-19,2024.0,8.0,3.0,Monday,Store-A,WEST,ELECTRONICS,Smartphone X,8,877.63,7021.04
2024-03-07,2024.0,3.0,1.0,Thursday,Store-B,WEST,ACCESSORIES,Laptop Pro - 15,4,1029.5,4118.0
2024-01-21,2024.0,1.0,1.0,Sunday,Store C,WEST,ELECTRONICS,Smart Phone X,5,1301.47,6507.35
2024-04-28,2024.0,4.0,2.0,Sunday,Store-C,EAST,ELECTRONICS,Laptop Pro15,8,1669.59,4500.72
2024-07-30,2024.0,7.0,3.0,Tuesday,Store-E,NORTH,ELECTRONICS,Smartfone X,9,1597.87,368.63
2024-12-17,2024.0,12.0,4.0,Tuesday,Store A,NORTH,ELECTRONICS,Laptop Pro15,5,765.55,3308.37
2024-04-30,2024.0,4.0,2.0,Tuesday,Store B,SOUTH,ELECTRONICS,Tablet Plus,2,1379.33,2758.66
2024-01-29,2024.0,1.0,1.0,Monday,Store B,SOUTH,ACCESSORIES,Ltp Pro 15,8,307.67,2461.36
2024-06-22,2024.0,6.0,2.0,Saturday,Store-D,EAST,ACCESSORIES,Laptop Pro - 15,6,1728.4,2822.03
2024-10-09,2024.0,10.0,4.0,Wednesday,Store A,EAST,ELECTRONICS,Laptop Pro 15,7,1210.56,586.69
2024-07-08,2024.0,7.0,3.0,Monday,Store E,WEST,ACCESSORIES,Ltp Pro 15,8,832.86,6662.88
2024-05-08,2024.0,5.0,2.0,Wednesday,Store A,SOUTH,ACCESSORIES,Tablet,10,997.27,62.53
2024-08-18,2024.0,8.0,3.0,Sunday,Store B,WEST,ACCESSORIES,Laptop Pro - 15,5,450.21,2251.05
2024-02-20,2024.0,2.0,1.0,Tuesday,Store B,EAST,ELECTRONICS,Smart Phone X,3,134.15,219.52
2024-07-11,2024.0,7.0,3.0,Thursday,Store C,WEST,ELECTRONICS,Laptop Pro - 15,10,1299.99,699.63
2024-06-22,2024.0,6.0,2.0,Saturday,Store-D,NORTH,ELECTRONICS,Ltp Pro 15,9,1973.33,17759.97
2024-12-05,2024.0,12.0,4.0,Thursday,Store C,NORTH,ELECTRONICS,Laptop Pro 15,6,1989.27,11935.62
2024-09-20,2024.0,9.0,3.0,Friday,Store-C,WEST,ELECTRONICS,Laptop Pro 15,2,102.51,205.02
2024-11-08,2024.0,11.0,4.0,Friday,Store-D,WEST,ELECTRONICS,Smartfone X,4,716.76,2867.04
2024-01-05,2024.0,1.0,1.0,Friday,Store-C,WEST,ELECTRONICS,Smart Phone X,6,894.47,46.0
2024-08-09,2024.0,8.0,3.0,Friday,Store A,EAST,ACCESSORIES,Laptop Pro15,5,395.5,3550.83
2024-05-20,2024.0,5.0,2.0,Monday,Store D,EAST,ELECTRONICS,Laptop Pro 15,8,1318.51,3969.89
2024-12-19,2024.0,12.0,4.0,Thursday,Store-A,NORTH,ACCESSORIES,Laptop Pro 15,7,503.04,4171.56
2024-01-30,2024.0,1.0,1.0,Tuesday,Store D,EAST,ELECTRONICS,Smart Phone X,5,1537.76,7688.8
2024-09-29,2024.0,9.0,3.0,Sunday,Store B,WEST,ELECTRONICS,Smartphone X,1,29.13,974.29
2024-08-22,2024.0,8.0,3.0,Thursday,Store A,SOUTH,ACCESSORIES,Laptop Pro 15,4,641.85,2567.4
2024-12-14,2024.0,12.0,4.0,Saturday,Store C,EAST,ELECTRONICS,Tablet,5,346.08,1730.4
2024-06-16,2024.0,6.0,2.0,Sunday,Store-E,NORTH,ACCESSORIES,Tablet Plus,8,1398.91,4422.18
2024-11-11,2024.0,11.0,4.0,Monday,Store-C,EAST,ACCESSORIES,Laptop Pro15,5,1452.42,3533.61
2024-03-10,2024.0,3.0,1.0,Sunday,Store C,WEST,ELECTRONICS,Smart Phone X,10,254.43,2544.3
2024-05-30,2024.0,5.0,2.0,Thursday,Store D,WEST,ELECTRONICS,Laptop Pro 15,10,1796.5,1260.91
2024-03-14,2024.0,3.0,1.0,Thursday,Store-B,SOUTH,ELECTRONICS,Tablet,6,1695.94,10175.64
2024-09-06,2024.0,9.0,3.0,Friday,Store C,SOUTH,ACCESSORIES,Laptop Pro15,8,1080.02,8640.16
2024-08-25,2024.0,8.0,3.0,Sunday,Store A,NORTH,ACCESSORIES,Tablet,9,605.37,5448.33
2024-01-11,2024.0,1.0,1.0,Thursday,Store-D,SOUTH,ACCESSORIES,Tablet,8,1136.5,390.66
2024-11-27,2024.0,11.0,4.0,Wednesday,Store-B,NORTH,ELECTRONICS,Tablet,7,1697.5,11882.5
2024-06-24,2024.0,6.0,2.0,Monday,Store A,SOUTH,ACCESSORIES,Smartphone X,6,44.71,3812.86
2024-02-03,2024.0,2.0,1.0,Saturday,Store C,EAST,ACCESSORIES,Tablet Plus,5,772.68,3854.03
2024-09-20,2024.0,9.0,3.0,Friday,Store E,SOUTH,ELECTRONICS,Tablet Plus,10,1382.21,1634.4
2024-08-04,2024.0,8.0,3.0,Sunday,Store C,EAST,ELECTRONICS,Tablet Plus,10,920.1,2587.07
2024-06-20,2024.0,6.0,2.0,Thursday,Store D,NORTH,ELECTRONICS,Ltp Pro 15,7,1156.58,8096.06
2024-02-12,2024.0,2.0,1.0,Monday,Store A,SOUTH,ELECTRONICS,Ltp Pro 15,9,1480.3,13322.7
2024-10-11,2024.0,10.0,4.0,Friday,Store B,EAST,ELECTRONICS,Ltp Pro 15,5,81.25,406.25
2024-03-22,2024.0,3.0,1.0,Friday,Store A,NORTH,ELECTRONICS,Smartphone X,5,65.62,2173.76
2024-09-17,2024.0,9.0,3.0,Tuesday,Store A,EAST,ACCESSORIES,Laptop Pro 15,5,1071.13,5355.65
2024-08-07,2024.0,8.0,3.0,Wednesday,Store A,EAST,ELECTRONICS,Smart Phone X,1,1211.65,3743.89
2024-03-18,2024.0,3.0,1.0,Monday,Store B,SOUTH,ACCESSORIES,Laptop Pro15,6,1106.76,6640.56
2024-03-22,2024.0,3.0,1.0,Friday,Store B,WEST,ELECTRONICS,Smart Phone X,3,1868.09,5604.27
2024-11-08,2024.0,11.0,4.0,Friday,Store D,WEST,ACCESSORIES,Laptop Pro - 15,9,456.36,4107.24
2024-09-16,2024.0,9.0,3.0,Monday,Store-C,WEST,ACCESSORIES,Smart Phone X,4,1840.61,7362.44
2024-05-12,2024.0,5.0,2.0,Sunday,Store-E,WEST,ACCESSORIES,Ltp Pro 15,4,663.56,2654.24
2024-02-06,2024.0,2.0,1.0,Tuesday,Store B,WEST,ACCESSORIES,Tablet Plus,4,1046.24,4184.96
2024-09-13,2024.0,9.0,3.0,Friday,Store B,WEST,ACCESSORIES,Ltp Pro 15,3,657.88,1973.64
2024-06-01,2024.0,6.0,2.0,Saturday,Store E,NORTH,ELECTRONICS,Smartfone X,1,1394.93,1394.93
2024-02-23,2024.0,2.0,1.0,Friday,Store-A,WEST,ELECTRONICS,Laptop Pro 15,5,1254.52,6272.6
2024-09-27,2024.0,9.0,3.0,Friday,Store E,SOUTH,ELECTRONICS,Ltp Pro 15,6,555.04,3330.24
2024-07-13,2024.0,7.0,3.0,Saturday,Store-C,SOUTH,ACCESSORIES,Ltp Pro 15,10,1062.43,802.77
2024-12-06,2024.0,12.0,4.0,Friday,Store-D,WEST,ACCESSORIES,Smartfone X,10,1080.22,10802.2
2024-03-03,2024.0,3.0,1.0,Sunday,Store-C,NORTH,ACCESSORIES,Laptop Pro - 15,10,49.92,499.2
2024-05-05,2024.0,5.0,2.0,Sunday,Store-B,NORTH,ELECTRONICS,Laptop Pro15,10,575.44,5754.4
2024-01-23,2024.0,1.0,1.0,Tuesday,Store B,NORTH,ACCESSORIES,Tablet,6,1498.31,4663.0
2024-01-25,2024.0,1.0,1.0,Thursday,Store-C,SOUTH,ELECTRONICS,Laptop Pro 15,1,1568.41,1568.41
2024-01-24,2024.0,1.0,1.0,Wednesday,Store D,SOUTH,ELECTRONICS,Tablet,2,302.99,605.98
2024-02-24,2024.0,2.0,1.0,Saturday,Store-E,SOUTH,ELECTRONICS,Smart Phone X,9,551.43,4962.87
2024-04-01,2024.0,4.0,2.0,Monday,Store C,NORTH,ACCESSORIES,Laptop Pro 15,6,1037.22,6223.32
2024-10-07,2024.0,10.0,4.0,Monday,Store E,EAST,ELECTRONICS,Laptop Pro 15,6,446.71,2680.26
2024-12-01,2024.0,12.0,4.0,Sunday,Store A,EAST,ELECTRONICS,Tablet,9,561.53,2544.23
2024-02-02,2024.0,2.0,1.0,Friday,Store D,EAST,ELECTRONICS,Smart Phone X,1,677.23,717.27
2024-01-30,2024.0,1.0,1.0,Tuesday,Store C,NORTH,ELECTRONICS,Tablet Plus,8,74.98,2965.88
2024-06-13,2024.0,6.0,2.0,Thursday,Store-C,NORTH,ELECTRONICS,Tablet,1,257.57,4675.3
2024-10-26,2024.0,10.0,4.0,Saturday,Store A,SOUTH,ACCESSORIES,Ltp Pro 15,6,236.86,1421.16
2024-06-10,2024.0,6.0,2.0,Monday,Store-E,EAST,ACCESSORIES,Tablet,1,1299.99,1299.99
2024-10-03,2024.0,10.0,4.0,Thursday,Store-B,WEST,ACCESSORIES,Laptop Pro - 15,1,1441.79,4933.76
2024-07-13,2024.0,7.0,3.0,Saturday,Store-C,EAST,ACCESSORIES,Smart Phone X,2,1323.34,2646.68
2024-09-14,2024.0,9.0,3.0,Saturday,Store-E,EAST,ACCESSORIES,Tablet,10,1719.89,17198.9
2024-10-14,2024.0,10.0,4.0,Monday,Store-A,WEST,ACCESSORIES,Tablet Plus,2,538.0,494.96
2024-12-18,2024.0,12.0,4.0,Wednesday,Store-A,NORTH,ELECTRONICS,Ltp Pro 15,2,598.23,1196.46
2024-05-30,2024.0,5.0,2.0,Thursday,Store C,SOUTH,ELECTRONICS,Laptop Pro15,1,242.32,3400.23
2024-05-07,2024.0,5.0,2.0,Tuesday,Store-B,EAST,ELECTRONICS,Laptop Pro - 15,7,1105.45,1975.53
2024-06-09,2024.0,6.0,2.0,Sunday,Store-D,NORTH,ELECTRONICS,Smartphone X,5,1686.28,1101.78
2024-10-08,2024.0,10.0,4.0,Tuesday,Store E,WEST,ELECTRONICS,Ltp Pro 15,9,1260.74,11346.66
2024-07-26,2024.0,7.0,3.0,Friday,Store B,EAST,ELECTRONICS,Ltp Pro 15,1,1092.52,1092.52
2024-07-15,2024.0,7.0,3.0,Monday,Store-E,WEST,ACCESSORIES,Ltp Pro 15,6,1740.05,10440.3
2024-02-04,2024.0,2.0,1.0,Sunday,Store-C,EAST,ACCESSORIES,Laptop Pro 15,9,1940.84,17467.56
2024-04-04,2024.0,4.0,2.0,Thursday,Store C,NORTH,ACCESSORIES,Tablet,6,1751.72,10510.32
2024-12-01,2024.0,12.0,4.0,Sunday,Store-C,NORTH,ACCESSORIES,Tablet Plus,9,1095.5,9859.5
2024-01-07,2024.0,1.0,1.0,Sunday,Store E,SOUTH,ACCESSORIES,Tablet,5,573.86,2869.3
2024-08-29,2024.0,8.0,3.0,Thursday,Store-B,EAST,ELECTRONICS,Smartfone X,3,1910.86,821.0
2024-04-05,2024.0,4.0,2.0,Friday,Store C,NORTH,ELECTRONICS,Smart Phone X,2,1283.16,2566.32
2024-09-23,2024.0,9.0,3.0,Monday,Store B,WEST,ELECTRONICS,Laptop Pro - 15,8,634.37,4635.14
2024-10-29,2024.0,10.0,4.0,Tuesday,Store C,EAST,ACCESSORIES,Laptop Pro15,10,1431.54,14315.4
2024-01-14,2024.0,1.0,1.0,Sunday,Store-A,EAST,ACCESSORIES,Tablet,7,1770.88,1763.78
2024-10-22,2024.0,10.0,4.0,Tuesday,Store D,WEST,ACCESSORIES,Laptop Pro - 15,3,1820.79,5462.37
2024-05-18,2024.0,5.0,2.0,Saturday,Store C,EAST,ELECTRONICS,Laptop Pro - 15,7,1696.8,3364.25
2024-02-25,2024.0,2.0,1.0,Sunday,Store-B,NORTH,ACCESSORIES,Smartphone X,5,620.19,1119.4
2024-10-26,2024.0,10.0,4.0,Saturday,Store-D,WEST,ACCESSORIES,Smart Phone X,10,1615.57,16155.7
2024-05-04,2024.0,5.0,2.0,Saturday,Store B,SOUTH,ELECTRONICS,Tablet,1,1936.91,1936.91
2024-08-29,2024.0,8.0,3.0,Thursday,Store-D,NORTH,ELECTRONICS,Laptop Pro - 15,5,1077.33,5386.65
2024-04-03,2024.0,4.0,2.0,Wednesday,Store A,SOUTH,ACCESSORIES,Laptop Pro - 15,8,867.09,2769.89
2024-06-18,2024.0,6.0,2.0,Tuesday,Store C,WEST,ELECTRONICS,Smartphone X,7,1078.9,7552.3
2024-11-30,2024.0,11.0,4.0,Saturday,Store E,EAST,ELECTRONICS,Tablet,2,1821.34,3642.68
2024-01-27,2024.0,1.0,1.0,Saturday,Store-C,WEST,ELECTRONICS,Tablet,2,1677.13,3267.32
2024-10-05,2024.0,10.0,4.0,Saturday,Store-D,WEST,ELECTRONICS,Smartfone X,4,1802.73,4806.84
2024-05-10,2024.0,5.0,2.0,Friday,Store E,SOUTH,ELECTRONICS,Smart Phone X,99,1144.37,113292.63
2024-12-26,2024.0,12.0,4.0,Thursday,Store C,SOUTH,ELECTRONICS,Tablet Plus,6,1639.2,9835.2
2024-09-07,2024.0,9.0,3.0,Saturday,Store-E,WEST,ACCESSORIES,Smartfone X,7,1523.33,10663.31
2024-11-10,2024.0,11.0,4.0,Sunday,Store-E,NORTH,ELECTRONICS,Laptop Pro 15,2,1360.84,2721.68
2024-01-04,2024.0,1.0,1.0,Thursday,Store-E,EAST,ELECTRONICS,Smart Phone X,8,966.29,7730.32
2024-10-27,2024.0,10.0,4.0,Sunday,Store B,EAST,ELECTRONICS,Laptop Pro - 15,7,109.52,1020.31
2024-08-31,2024.0,8.0,3.0,Saturday,Store D,EAST,ELECTRONICS,Smartfone X,9,1922.9,17306.1
2024-07-12,2024.0,7.0,3.0,Friday,Store C,SOUTH,ELECTRONICS,Smart Phone X,4,513.96,2055.84
2024-11-10,2024.0,11.0,4.0,Sunday,Store-D,NORTH,ACCESSORIES,Laptop Pro15,2,944.42,1470.28
2024-12-26,2024.0,12.0,4.0,Thursday,Store A,SOUTH,ELECTRONICS,Smart Phone X,4,1008.24,4032.96
2024-04-03,2024.0,4.0,2.0,Wednesday,Store-B,SOUTH,ELECTRONICS,Tablet,3,1101.13,4574.52
2024-04-18,2024.0,4.0,2.0,Thursday,Store D,SOUTH,ACCESSORIES,Laptop Pro15,5,151.94,1819.17
2024-12-07,2024.0,12.0,4.0,Saturday,Store D,SOUTH,ACCESSORIES,Laptop Pro - 15,1,1996.08,1627.09
2024-09-07,2024.0,9.0,3.0,Saturday,Store B,SOUTH,ACCESSORIES,Smartfone X,9,1323.21,11908.89
2024-06-29,2024.0,6.0,2.0,Saturday,Store C,WEST,ELECTRONICS,Laptop Pro - 15,7,1819.44,12736.08
2024-05-10,2024.0,5.0,2.0,Friday,Store A,SOUTH,ACCESSORIES,Tablet Plus,3,1091.77,3275.31
2024-10-02,2024.0,10.0,4.0,Wednesday,Store E,WEST,ELECTRONICS,Smartphone X,9,332.28,2990.52
2024-12-17,2024.0,12.0,4.0,Tuesday,Store A,WEST,ACCESSORIES,Laptop Pro 15,9,12.39,111.51
2024-04-24,2024.0,4.0,2.0,Wednesday,Store-E,WEST,ACCESSORIES,Ltp Pro 15,9,916.04,4766.93
2024-02-11,2024.0,2.0,1.0,Sunday,Store-B,SOUTH,ACCESSORIES,Smartphone X,10,201.16,2011.6
2024-07-20,2024.0,7.0,3.0,Saturday,Store-E,WEST,ACCESSORIES,Smartphone X,4,1528.01,697.12
2024-08-14,2024.0,8.0,3.0,Wednesday,Store E,SOUTH,ELECTRONICS,Tablet,6,1070.78,6424.68
2024-02-13,2024.0,2.0,1.0,Tuesday,Store-A,EAST,ELECTRONICS,Laptop Pro 15,8,977.42,7819.36
2024-05-27,2024.0,5.0,2.0,Monday,Store-E,EAST,ACCESSORIES,Ltp Pro 15,7,1610.83,1382.77
2024-05-26,2024.0,5.0,2.0,Sunday,Store-B,WEST,ELECTRONICS,Smartfone X,3,40.45,343.23
2024-01-27,2024.0,1.0,1.0,Saturday,Store-E,EAST,ELECTRONICS,Ltp Pro 15,7,1474.76,10323.32
2024-09-10,2024.0,9.0,3.0,Tuesday,Store-C,WEST,ELECTRONICS,Ltp Pro 15,4,1253.8,5015.2
2024-11-22,2024.0,11.0,4.0,Friday,Store-C,EAST,ACCESSORIES,Laptop Pro15,2,1221.02,3110.8
2024-12-29,2024.0,12.0,4.0,Sunday,Store-D,WEST,ELECTRONICS,Laptop Pro 15,6,1084.53,6507.18
2024-09-05,2024.0,9.0,3.0,Thursday,Store D,WEST,ACCESSORIES,Tablet Plus,1,149.92,149.92
2024-01-15,2024.0,1.0,1.0,Monday,Store E,EAST,ACCESSORIES,Laptop Pro - 15,6,226.05,2881.63
2024-08-17,2024.0,8.0,3.0,Saturday,Store-D,SOUTH,ELECTRONICS,Laptop Pro 15,7,635.06,2280.19
2024-08-22,2024.0,8.0,3.0,Thursday,Store C,WEST,ELECTRONICS,Tablet Plus,7,1839.33,12875.31
2024-07-21,2024.0,7.0,3.0,Sunday,Store-E,EAST,ACCESSORIES,Laptop Pro - 15,6,1979.43,11876.58
2024-09-01,2024.0,9.0,3.0,Sunday,Store D,SOUTH,ELECTRONICS,Laptop Pro - 15,1,710.15,642.28
2024-02-14,2024.0,2.0,1.0,Wednesday,Store-D,EAST,ACCESSORIES,Laptop Pro15,10,1129.43,11294.3
2024-08-21,2024.0,8.0,3.0,Wednesday,Store-A,NORTH,ELECTRONICS,Laptop Pro15,6,652.64,3915.84
2024-03-05,2024.0,3.0,1.0,Tuesday,Store D,SOUTH,ACCESSORIES,Ltp Pro 15,8,512.43,3567.17
2024-05-07,2024.0,5.0,2.0,Tuesday,Store D,WEST,ELECTRONICS,Smartfone X,8,1353.3,460.39
2024-11-03,2024.0,11.0,4.0,Sunday,Store C,EAST,ELECTRONICS,Tablet Plus,9,1248.63,11237.67
2024-06-11,2024.0,6.0,2.0,Tuesday,Store E,EAST,ELECTRONICS,Ltp Pro 15,2,639.88,1279.76
2024-03-24,2024.0,3.0,1.0,Sunday,Store A,NORTH,ELECTRONICS,Tablet,1,1543.64,3699.44
2024-04-19,2024.0,4.0,2.0,Friday,Store E,NORTH,ELECTRONICS,Laptop Pro - 15,6,1299.99,7799.94
2024-10-04,2024.0,10.0,4.0,Friday,Store D,NORTH,ELECTRONICS,Smartfone X,7,1334.11,9338.77
2024-03-27,2024.0,3.0,1.0,Wednesday,Store B,WEST,ELECTRONICS,Smartphone X,2,1962.35,2770.45
2024-12-04,2024.0,12.0,4.0,Wednesday,Store A,WEST,ELECTRONICS,Tablet Plus,2,1491.67,2983.34
2024-09-27,2024.0,9.0,3.0,Friday,Store-B,NORTH,ELECTRONICS,Smartphone X,2,1299.99,1776.92
2024-01-23,2024.0,1.0,1.0,Tuesday,Store A,NORTH,ELECTRONICS,Tablet,6,841.0,5046.0
2024-04-11,2024.0,4.0,2.0,Thursday,Store E,NORTH,ACCESSORIES,Laptop Pro 15,6,39.62,2412.23
2024-07-23,2024.0,7.0,3.0,Tuesday,Store-C,NORTH,ELECTRONICS,Smartfone X,9,1547.03,13923.27
2024-03-21,2024.0,3.0,1.0,Thursday,Store B,SOUTH,ELECTRONICS,Smartphone X,6,668.44,4010.64
2024-05-15,2024.0,5.0,2.0,Wednesday,Store B,EAST,ACCESSORIES,Tablet Plus,6,583.97,3503.82
2024-03-26,2024.0,3.0,1.0,Tuesday,Store-A,SOUTH,ELECTRONICS,Smart Phone X,2,1647.4,3294.8
2024-04-01,2024.0,4.0,2.0,Monday,Store C,SOUTH,ACCESSORIES,Tablet Plus,1,1504.95,2569.99
2024-10-11,2024.0,10.0,4.0,Friday,Store-A,EAST,ELECTRONICS,Smart Phone X,8,1305.49,568.37
2024-09-22,2024.0,9.0,3.0,Sunday,Store D,WEST,ELECTRONICS,Smart Phone X,8,888.52,1513.3
