sale_date,store,region,product_name,category,unit_price,quantity,total_sales,notes,last_update,sale_year,sale_month,sale_quarter,weekday
,Store-A,NORTH,Laptop Pro15,ELECTRONICS,1176.35,2,2352.7,,10/04/2024 12:00 AM,,,,
,Store E,,Smart Phone X,ACCESSORIES,813.96,2,1627.92,promo applied,07/10/2024 12:00 AM,,,,
,Store B,SOUTH,Smartphone X,ELECTRONICS,455.02,3,1365.06,promo applied,2024-08-25 00:00,,,,
2024-06-26,Store-D,,Smartphone X,,149.4,9,1344.6000000000001,,2024-03-04 00:00,2024.0,6.0,2.0,Wednesday
,Store B,WEST,Laptop Pro 15,ELECTRONICS,1733.44,10,17334.4,,2024-11-28 00:00,,,,
,Store E,WEST,Laptop Pro - 15,,1154.36,4,4617.44,urgent,07/21/2024 12:00 AM,,,,
2024-09-10,Store B,WEST,Smartphone X,ELECTRONICS,377.54,6,2265.2400000000002,,06/08/2024 12:00 AM,2024.0,9.0,3.0,Tuesday
,Store-A,NORTH,Smart Phone X,ACCESSORIES,257.99,9,2321.91,urgent,2024-11-27 00:00,,,,
,Store E,EAST,Laptop Pro - 15,,1329.79,9,11968.11,,03/06/2024 12:00 AM,,,,
2024-08-23,Store B,NORTH,Smart Phone X,,1414.72,99,140057.28,,2024-04-25 00:00,2024.0,8.0,3.0,Friday
,Store D,WEST,Smartfone X,ACCESSORIES,1292.52,7,9047.64,check later,2024-04-08 00:00,,,,
,Store A,WEST,Smartphone X,ELECTRONICS,1280.96,8,10247.68,promo applied,2024-05-30 00:00,,,,
,Store-B,WEST,Smartphone X,ELECTRONICS,1599.72,4,6398.88,check later,01/02/2024 12:00 AM,,,,
,Store A,WEST,Laptop Pro 15,ELECTRONICS,59.36,7,415.52,promo applied,2024-03-28 00:00,,,,
2024-08-15,Store C,WEST,Laptop Pro - 15,,1152.01,1,1152.01,,01/02/2024 12:00 AM,2024.0,8.0,3.0,Thursday
2024-05-09,Store A,SOUTH,Smart Phone X,,543.81,7,3806.6699999999996,,02/02/2024 12:00 AM,2024.0,5.0,2.0,Thursday
2024-02-04,Store-D,SOUTH,Smart Phone X,ELECTRONICS,1072.95,5,5364.75,,09/16/2024 12:00 AM,2024.0,2.0,1.0,Sunday
,Store A,WEST,Smart Phone X,ELECTRONICS,349.94,2,699.88,urgent,11/27/2024 12:00 AM,,,,
,Store C,EAST,Smartfone X,ACCESSORIES,1514.9,5,7574.5,check later,2024-09-10 00:00,,,,
2024-09-27,Store-E,EAST,Laptop Pro - 15,,1942.83,7,13599.81,urgent,08/23/2024 12:00 AM,2024.0,9.0,3.0,Friday
,Store C,SOUTH,Smartfone X,,698.5,1,698.5,manual override,2024-12-24 00:00,,,,
,Store-A,EAST,Tablet,ACCESSORIES,1246.04,2,2492.08,urgent,04/03/2024 12:00 AM,,,,
,Store A,WEST,Smartphone X,ELECTRONICS,401.84,2,803.68,,2024-03-06 00:00,,,,
,Store A,SOUTH,Laptop Pro 15,ACCESSORIES,1346.27,5,6731.35,check later,08/01/2024 12:00 AM,,,,
,Store E,EAST,Smartfone X,ACCESSORIES,1952.58,1,1952.58,manual override,05/04/2024 12:00 AM,,,,
2024-10-04,Store B,WEST,Smart Phone X,ACCESSORIES,1623.43,10,16234.300000000001,manual override,2024-02-11 00:00,2024.0,10.0,4.0,Friday
,Store C,WEST,Laptop Pro 15,ELECTRONICS,491.62,3,1474.8600000000001,check later,2024-10-26 00:00,,,,
,Store-E,EAST,Ltp Pro 15,,1992.11,2,3984.22,urgent,10/27/2024 12:00 AM,,,,
,Store-E,EAST,Laptop Pro15,ELECTRONICS,752.18,4,3008.72,,10/19/2024 12:00 AM,,,,
,Store D,NORTH,Laptop Pro - 15,ELECTRONICS,1442.77,8,11542.16,,02/08/2024 12:00 AM,,,,
2024-09-28,Store-B,NORTH,Laptop Pro 15,ELECTRONICS,1838.11,1,1838.11,,02/04/2024 12:00 AM,2024.0,9.0,3.0,Saturday
,Store B,NORTH,Smartphone X,ACCESSORIES,1648.96,3,4946.88,manual override,2024-05-21 00:00,,,,
,Store A,WEST,Smart Phone X,ELECTRONICS,79.83,10,798.3,,12/10/2024 12:00 AM,,,,
2024-10-11,Store-A,NORTH,Laptop Pro - 15,ACCESSORIES,1123.61,6,6741.66,,03/01/2024 12:00 AM,2024.0,10.0,4.0,Friday
2024-11-25,Store B,EAST,Laptop Pro15,ELECTRONICS,597.18,1,597.18,manual override,06/17/2024 12:00 AM,2024.0,11.0,4.0,Monday
,Store-D,SOUTH,Smart Phone X,ACCESSORIES,535.08,7,3745.5600000000004,promo applied,11/02/2024 12:00 AM,,,,
,Store-C,SOUTH,Laptop Pro - 15,ACCESSORIES,684.41,7,4790.87,check later,2024-09-24 00:00,,,,
2024-05-10,Store A,,Tablet Plus,ELECTRONICS,1209.17,3,3627.51,,01/28/2024 12:00 AM,2024.0,5.0,2.0,Friday
,Store C,SOUTH,Smartfone X,ELECTRONICS,1947.49,9,17527.41,,2024-07-22 00:00,,,,
,Store-C,EAST,Smart Phone X,ELECTRONICS,1085.25,3,3255.75,check later,,,,,
,Store E,,Tablet Plus,ELECTRONICS,1233.86,7,8637.019999999999,promo applied,03/04/2024 12:00 AM,,,,
2024-03-04,Store E,WEST,Laptop Pro 15,ELECTRONICS,151.54,5,757.6999999999999,check later,01/11/2024 12:00 AM,2024.0,3.0,1.0,Monday
,Store D,,Tablet,ELECTRONICS,570.05,2,1140.1,promo applied,12/04/2024 12:00 AM,,,,
,Store B,,Tablet,ELECTRONICS,1500.79,6,9004.74,,,,,,
2024-11-13,Store E,WEST,Laptop Pro 15,,1542.48,3,4627.4400000000005,,10/26/2024 12:00 AM,2024.0,11.0,4.0,Wednesday
,Store D,NORTH,Smart Phone X,ACCESSORIES,1104.08,99,109303.92,,,,,,
2024-09-10,Store-B,,Smartfone X,ELECTRONICS,104.79,8,838.32,promo applied,,2024.0,9.0,3.0,Tuesday
,Store-E,WEST,Smartfone X,ACCESSORIES,1045.65,6,6273.900000000001,promo applied,2024-12-08 00:00,,,,
,Store-B,EAST,Smart Phone X,ACCESSORIES,1803.42,3,5410.26,promo applied,07/02/2024 12:00 AM,,,,
,Store-D,WEST,Laptop Pro - 15,ELECTRONICS,929.57,6,5577.42,,09/09/2024 12:00 AM,,,,
2024-08-12,Store-A,,Laptop Pro15,ACCESSORIES,1286.16,10,12861.6,,01/05/2024 12:00 AM,2024.0,8.0,3.0,Monday
,Store E,NORTH,Laptop Pro15,ACCESSORIES,1220.72,5,6103.6,,12/04/2024 12:00 AM,,,,
,Store C,WEST,Laptop Pro15,ACCESSORIES,272.57,3,817.71,promo applied,10/21/2024 12:00 AM,,,,
,Store-B,SOUTH,Laptop Pro - 15,ELECTRONICS,1848.22,1,1848.22,manual override,2024-07-25 00:00,,,,
,Store C,NORTH,Smartphone X,ELECTRONICS,1021,3,3063.0,manual override,2024-12-01 00:00,,,,
,Store C,WEST,Tablet,ACCESSORIES,524.84,6,3149.04,check later,11/24/2024 12:00 AM,,,,
2024-07-20,Store-A,EAST,Laptop Pro 15,ACCESSORIES,1735.56,2,3471.12,manual override,04/06/2024 12:00 AM,2024.0,7.0,3.0,Saturday
,Store C,NORTH,Tablet,ELECTRONICS,1544.79,1,1544.79,,2024-08-29 00:00,,,,
,Store E,EAST,Laptop Pro 15,ACCESSORIES,1994.86,3,5984.58,,2024-06-24 00:00,,,,
,Store-B,NORTH,Laptop Pro 15,ELECTRONICS,1198.38,6,7190.280000000001,manual override,05/21/2024 12:00 AM,,,,
2024-12-25,Store-E,NORTH,Smartfone X,ELECTRONICS,1649.71,2,3299.42,manual override,2024-04-13 00:00,2024.0,12.0,4.0,Wednesday
,Store-C,NORTH,Laptop Pro15,ACCESSORIES,448.31,9,4034.79,urgent,2024-04-15 00:00,,,,
,Store E,NORTH,Smartphone X,ACCESSORIES,1303.9,1,1303.9,manual override,07/26/2024 12:00 AM,,,,
,Store A,SOUTH,Smart Phone X,ELECTRONICS,121.86,3,365.58,urgent,02/25/2024 12:00 AM,,,,
,Store D,,Laptop Pro - 15,ACCESSORIES,1378.24,7,9647.68,,08/25/2024 12:00 AM,,,,
,Store B,SOUTH,Smartphone X,,1316.65,10,13166.5,urgent,11/08/2024 12:00 AM,,,,
2024-06-02,Store A,WEST,Smart Phone X,ACCESSORIES,1131.95,5,5659.75,check later,,2024.0,6.0,2.0,Sunday
,Store E,NORTH,Laptop Pro - 15,ACCESSORIES,465.53,6,2793.18,,04/28/2024 12:00 AM,,,,
,Store-B,EAST,Tablet,ACCESSORIES,893.04,4,3572.16,urgent,05/20/2024 12:00 AM,,,,
,Store B,WEST,Smartphone X,ELECTRONICS,638.04,4,2552.16,manual override,07/12/2024 12:00 AM,,,,
,Store A,NORTH,Tablet,ACCESSORIES,564.61,10,5646.1,urgent,11/25/2024 12:00 AM,,,,
2024-04-05,Store A,SOUTH,Tablet,ACCESSORIES,405.18,4,1620.72,check later,01/23/2024 12:00 AM,2024.0,4.0,2.0,Friday
,Store E,,Laptop Pro15,ELECTRONICS,521.99,8,4175.92,manual override,2024-05-23 00:00,,,,
,Store A,WEST,Laptop Pro 15,ACCESSORIES,940.94,6,5645.64,,2024-11-04 00:00,,,,
,Store-C,EAST,Smart Phone X,ACCESSORIES,1055.84,1,1055.84,promo applied,05/08/2024 12:00 AM,,,,
,Store-B,,Laptop Pro - 15,,457.35,7,3201.4500000000003,promo applied,2024-12-28 00:00,,,,
,Store D,NORTH,Tablet,,162.33,5,811.6500000000001,urgent,2024-07-18 00:00,,,,
,Store-B,WEST,Laptop Pro15,ACCESSORIES,1880.36,5,9401.8,,02/08/2024 12:00 AM,,,,
,Store D,,Ltp Pro 15,ACCESSORIES,1794.14,7,12558.980000000001,urgent,2024-09-01 00:00,,,,
,Store E,NORTH,Smartphone X,ACCESSORIES,1751.64,10,17516.4,,2024-07-23 00:00,,,,
2024-11-08,Store C,EAST,Smartphone X,,1492.18,9,13429.62,check later,01/01/2024 12:00 AM,2024.0,11.0,4.0,Friday
2024-07-17,Store-B,WEST,Laptop Pro 15,,922.91,9,8306.19,promo applied,10/09/2024 12:00 AM,2024.0,7.0,3.0,Wednesday
,Store C,WEST,Tablet,ACCESSORIES,1003.47,10,10034.7,,02/27/2024 12:00 AM,,,,
,Store A,EAST,Tablet,ACCESSORIES,1467.75,1,1467.75,promo applied,04/14/2024 12:00 AM,,,,
,Store B,EAST,Smart Phone X,,585.88,6,3515.2799999999997,manual override,09/20/2024 12:00 AM,,,,
,Store-D,SOUTH,Laptop Pro 15,ELECTRONICS,1605.73,3,4817.1900000000005,urgent,04/27/2024 12:00 AM,,,,
,Store E,NORTH,Tablet,ACCESSORIES,341.67,10,3416.7000000000003,,,,,,
,Store-E,EAST,Tablet,ACCESSORIES,786.04,4,3144.16,,04/27/2024 12:00 AM,,,,
,Store D,NORTH,Tablet,ELECTRONICS,381.49,5,1907.45,urgent,2024-11-23 00:00,,,,
2024-10-29,Store D,SOUTH,Tablet,ELECTRONICS,1257.88,10,12578.800000000001,manual override,06/23/2024 12:00 AM,2024.0,10.0,4.0,Tuesday
,Store A,NORTH,Laptop Pro 15,ACCESSORIES,1805.97,10,18059.7,manual override,2024-01-23 00:00,,,,
2024-03-30,Store A,SOUTH,Ltp Pro 15,ACCESSORIES,1614.85,6,9689.099999999999,,,2024.0,3.0,1.0,Saturday
,Store B,WEST,Tablet,ACCESSORIES,1854.15,4,7416.6,check later,09/05/2024 12:00 AM,,,,
,Store-E,NORTH,Smart Phone X,,66.15,99,6548.85,urgent,2024-06-10 00:00,,,,
,Store-E,SOUTH,Smart Phone X,,781.45,1,781.45,manual override,09/17/2024 12:00 AM,,,,
,Store D,SOUTH,Smartphone X,ACCESSORIES,762.15,9,6859.349999999999,promo applied,12/09/2024 12:00 AM,,,,
,Store D,EAST,Tablet,ELECTRONICS,1528.88,9,13759.920000000002,promo applied,,,,,
2024-04-24,Store A,EAST,Tablet,ACCESSORIES,1664.74,3,4994.22,urgent,06/29/2024 12:00 AM,2024.0,4.0,2.0,Wednesday
,Store E,,Laptop Pro15,ELECTRONICS,1552.18,1,1552.18,check later,2024-12-01 00:00,,,,
,Store C,WEST,Smartphone X,ELECTRONICS,1119.8,2,2239.6,check later,2024-05-01 00:00,,,,
,Store D,EAST,Ltp Pro 15,ACCESSORIES,310.69,2,621.38,,04/20/2024 12:00 AM,,,,
,Store-D,WEST,Ltp Pro 15,ELECTRONICS,1281.04,1,1281.04,,07/26/2024 12:00 AM,,,,
2024-12-29,Store-A,EAST,Tablet Plus,ELECTRONICS,1082.75,10,10827.5,promo applied,2024-05-07 00:00,2024.0,12.0,4.0,Sunday
,Store B,NORTH,Laptop Pro15,ACCESSORIES,475.83,6,2854.98,,2024-10-21 00:00,,,,
,Store-E,SOUTH,Smartfone X,ACCESSORIES,1974.64,7,13822.480000000001,check later,07/28/2024 12:00 AM,,,,
2024-11-15,Store-A,NORTH,Laptop Pro15,ACCESSORIES,235.02,1,235.02,,,2024.0,11.0,4.0,Friday
2024-10-05,Store-E,EAST,Smartphone X,,1426.26,10,14262.6,,2024-08-27 00:00,2024.0,10.0,4.0,Saturday
,Store C,NORTH,Laptop Pro 15,ELECTRONICS,638.92,99,63253.079999999994,check later,2024-10-12 00:00,,,,
2024-11-17,Store C,SOUTH,Laptop Pro15,ACCESSORIES,716.91,8,5735.28,,2024-07-15 00:00,2024.0,11.0,4.0,Sunday
,Store D,EAST,Ltp Pro 15,ACCESSORIES,1847.93,4,7391.72,urgent,2024-04-04 00:00,,,,
,Store-A,NORTH,Laptop Pro 15,ACCESSORIES,819.39,5,4096.95,,11/19/2024 12:00 AM,,,,
,Store-E,SOUTH,Tablet Plus,ELECTRONICS,1203.47,8,9627.76,promo applied,2024-10-16 00:00,,,,
2024-06-15,Store B,NORTH,Ltp Pro 15,,1892.46,10,18924.6,urgent,2024-06-26 00:00,2024.0,6.0,2.0,Saturday
,Store D,WEST,Smartfone X,ACCESSORIES,276.87,7,1938.0900000000001,urgent,2024-12-14 00:00,,,,
,Store-E,SOUTH,Laptop Pro 15,ELECTRONICS,1304.6,1,1304.6,,2024-06-03 00:00,,,,
,Store-C,EAST,Laptop Pro 15,ACCESSORIES,690.39,2,1380.78,urgent,08/04/2024 12:00 AM,,,,
,Store-E,,Ltp Pro 15,ACCESSORIES,874.1,3,2622.3,manual override,2024-08-07 00:00,,,,
,Store-D,WEST,Laptop Pro15,ELECTRONICS,460.82,2,921.64,promo applied,11/12/2024 12:00 AM,,,,
,Store E,NORTH,Tablet Plus,ACCESSORIES,1713.98,3,5141.9400000000005,manual override,2024-07-11 00:00,,,,
,Store A,WEST,Smartphone X,ACCESSORIES,621.36,6,3728.16,,2024-04-28 00:00,,,,
2024-02-26,Store D,EAST,Smartphone X,ELECTRONICS,1904.21,5,9521.05,,05/30/2024 12:00 AM,2024.0,2.0,1.0,Monday
,Store A,WEST,Laptop Pro15,ELECTRONICS,1936.68,3,5810.04,urgent,09/04/2024 12:00 AM,,,,
,Store D,SOUTH,Tablet,ELECTRONICS,1638.19,10,16381.900000000001,,01/29/2024 12:00 AM,,,,
2024-01-07,Store E,EAST,Tablet Plus,ELECTRONICS,746.44,5,3732.2000000000003,manual override,12/21/2024 12:00 AM,2024.0,1.0,1.0,Sunday
,Store-C,SOUTH,Tablet,ELECTRONICS,1383.48,4,5533.92,check later,2024-09-09 00:00,,,,
,Store C,WEST,Laptop Pro - 15,ELECTRONICS,1543.02,6,9258.119999999999,check later,2024-08-02 00:00,,,,
,Store-E,,Laptop Pro 15,ELECTRONICS,585.33,4,2341.32,,2024-06-03 00:00,,,,
,Store-A,NORTH,Smartfone X,ELECTRONICS,1046.28,3,3138.84,,,,,,
,Store-D,EAST,Ltp Pro 15,ACCESSORIES,635.73,9,5721.57,,05/19/2024 12:00 AM,,,,
,Store D,NORTH,Ltp Pro 15,,1770.16,1,1770.16,urgent,2024-03-10 00:00,,,,
,Store A,,Smartphone X,ELECTRONICS,1861.2,3,5583.6,promo applied,2024-07-12 00:00,,,,
,Store D,NORTH,Laptop Pro15,ACCESSORIES,617.95,6,3707.7000000000003,check later,03/01/2024 12:00 AM,,,,
,Store-A,SOUTH,Laptop Pro - 15,ACCESSORIES,299.41,6,1796.46,urgent,11/21/2024 12:00 AM,,,,
,Store B,SOUTH,Ltp Pro 15,ACCESSORIES,1690.52,2,3381.04,promo applied,05/17/2024 12:00 AM,,,,
,Store C,EAST,Tablet,ELECTRONICS,1809.28,2,3618.56,urgent,11/17/2024 12:00 AM,,,,
,Store B,NORTH,Laptop Pro - 15,ELECTRONICS,1281.53,8,10252.24,,2024-09-24 00:00,,,,
,Store E,SOUTH,Smartfone X,ACCESSORIES,1812.7,1,1812.7,urgent,2024-06-12 00:00,,,,
,Store-A,WEST,Smart Phone X,ELECTRONICS,1360.85,6,8165.099999999999,manual override,2024-01-29 00:00,,,,
,Store D,,Tablet,ELECTRONICS,1125.03,9,10125.27,check later,07/28/2024 12:00 AM,,,,
,Store D,EAST,Smartphone X,,1629.47,7,11406.29,,2024-01-31 00:00,,,,
,Store B,NORTH,Smartphone X,,735.89,8,5887.12,,04/13/2024 12:00 AM,,,,
,Store A,EAST,Laptop Pro - 15,ELECTRONICS,1483.21,1,1483.21,,08/01/2024 12:00 AM,,,,
2024-11-19,Store C,,Smartphone X,ACCESSORIES,66.75,5,333.75,promo applied,,2024.0,11.0,4.0,Tuesday
,Store-C,SOUTH,Smart Phone X,ELECTRONICS,519.64,7,3637.48,,2024-06-16 00:00,,,,
,Store-B,EAST,Smartphone X,ACCESSORIES,472.01,6,2832.06,manual override,2024-12-09 00:00,,,,
,Store E,NORTH,Smartphone X,ACCESSORIES,166.28,10,1662.8,manual override,2024-06-15 00:00,,,,
,Store A,EAST,Tablet Plus,ELECTRONICS,61.83,4,247.32,,2024-09-08 00:00,,,,
,Store-C,EAST,Smartphone X,ACCESSORIES,1932.76,6,11596.56,urgent,,,,,
,Store-D,SOUTH,Smart Phone X,ELECTRONICS,1220.18,3,3660.54,manual override,2024-05-14 00:00,,,,
2024-07-25,Store A,,Smart Phone X,ELECTRONICS,510.8,9,4597.2,,03/27/2024 12:00 AM,2024.0,7.0,3.0,Thursday
2024-04-19,Store A,SOUTH,Smart Phone X,ACCESSORIES,428.11,5,2140.55,,2024-09-01 00:00,2024.0,4.0,2.0,Friday
2024-11-05,Store E,EAST,Smartfone X,ELECTRONICS,1589.4,5,7947.0,check later,09/11/2024 12:00 AM,2024.0,11.0,4.0,Tuesday
,Store-B,EAST,Laptop Pro - 15,ELECTRONICS,271.81,8,2174.48,,05/10/2024 12:00 AM,,,,
,Store D,NORTH,Ltp Pro 15,ELECTRONICS,1485.39,5,7426.950000000001,urgent,2024-06-24 00:00,,,,
,Store C,NORTH,Laptop Pro 15,ELECTRONICS,1997.34,1,1997.34,,05/28/2024 12:00 AM,,,,
2024-05-10,Store-C,EAST,Smartfone X,ACCESSORIES,1152.66,7,8068.620000000001,urgent,2024-10-29 00:00,2024.0,5.0,2.0,Friday
,Store B,EAST,Laptop Pro15,ACCESSORIES,239.28,1,239.28,manual override,01/14/2024 12:00 AM,,,,
,Store-A,NORTH,Laptop Pro15,ELECTRONICS,1512.57,3,4537.71,,2024-01-19 00:00,,,,
2024-12-22,Store E,EAST,Tablet Plus,ACCESSORIES,1177.24,9,10595.16,,09/07/2024 12:00 AM,2024.0,12.0,4.0,Sunday
,Store-A,,Smart Phone X,ACCESSORIES,431.53,2,863.06,check later,04/28/2024 12:00 AM,,,,
,Store E,WEST,Smartfone X,ELECTRONICS,394.88,9,3553.92,,2024-09-11 00:00,,,,
,Store-C,EAST,Smart Phone X,,758.71,7,5310.97,,08/16/2024 12:00 AM,,,,
,Store E,EAST,Laptop Pro15,ACCESSORIES,567.03,1,567.03,urgent,07/24/2024 12:00 AM,,,,
,Store E,,Tablet,,15.92,1,15.92,,10/13/2024 12:00 AM,,,,
,Store-A,EAST,Laptop Pro 15,ELECTRONICS,1629.61,2,3259.22,,07/22/2024 12:00 AM,,,,
2024-09-12,Store-A,NORTH,Smart Phone X,ELECTRONICS,186.41,4,745.64,urgent,2024-04-26 00:00,2024.0,9.0,3.0,Thursday
,Store B,EAST,Ltp Pro 15,ACCESSORIES,1127.65,10,11276.5,manual override,08/06/2024 12:00 AM,,,,
2024-07-01,Store-D,SOUTH,Smartfone X,ELECTRONICS,1008.52,9,9076.68,,07/19/2024 12:00 AM,2024.0,7.0,3.0,Monday
,Store E,EAST,Tablet,,700.22,7,4901.54,,02/10/2024 12:00 AM,,,,
,Store-A,WEST,Laptop Pro15,ACCESSORIES,1713.37,3,5140.11,urgent,09/13/2024 12:00 AM,,,,
,Store-E,,Laptop Pro - 15,ACCESSORIES,1970.36,5,9851.8,,,,,,
,Store-C,SOUTH,Laptop Pro15,ELECTRONICS,1719.93,2,3439.86,manual override,04/03/2024 12:00 AM,,,,
,Store B,EAST,Ltp Pro 15,ELECTRONICS,1294.99,2,2589.98,,11/25/2024 12:00 AM,,,,
,Store B,WEST,Laptop Pro - 15,ACCESSORIES,1229.23,8,9833.84,urgent,08/14/2024 12:00 AM,,,,
,Store-B,SOUTH,Tablet Plus,ACCESSORIES,513.82,8,4110.56,manual override,2024-08-25 00:00,,,,
,Store-D,EAST,Smart Phone X,ACCESSORIES,798.1,10,7981.0,,11/22/2024 12:00 AM,,,,
2024-12-21,Store-D,NORTH,Tablet,ELECTRONICS,1102.76,4,4411.04,,2024-11-27 00:00,2024.0,12.0,4.0,Saturday
,Store A,SOUTH,Laptop Pro - 15,,857.58,5,4287.900000000001,manual override,2024-08-15 00:00,,,,
2024-12-18,Store B,SOUTH,Smart Phone X,ELECTRONICS,1540.88,8,12327.04,promo applied,09/11/2024 12:00 AM,2024.0,12.0,4.0,Wednesday
,Store A,NORTH,Tablet,ACCESSORIES,1378.69,7,9650.83,check later,05/25/2024 12:00 AM,,,,
2024-03-17,Store A,SOUTH,Tablet,,1725.33,5,8626.65,check later,2024-02-13 00:00,2024.0,3.0,1.0,Sunday
,Store D,NORTH,Smart Phone X,ACCESSORIES,1703.38,9,15330.420000000002,,2024-05-13 00:00,,,,
2024-07-05,Store C,SOUTH,Laptop Pro - 15,ACCESSORIES,742.36,4,2969.44,,09/14/2024 12:00 AM,2024.0,7.0,3.0,Friday
,Store-C,NORTH,Smart Phone X,ACCESSORIES,1258.03,4,5032.12,,2024-09-26 00:00,,,,
,Store-B,NORTH,Ltp Pro 15,ACCESSORIES,844.25,9,7598.25,,2024-04-09 00:00,,,,
,Store E,EAST,Tablet Plus,ELECTRONICS,1587.51,10,15875.1,promo applied,03/20/2024 12:00 AM,,,,
,Store E,SOUTH,Tablet Plus,ELECTRONICS,1549.7,5,7748.5,manual override,2024-03-31 00:00,,,,
,Store B,NORTH,Smart Phone X,ACCESSORIES,353.02,10,3530.2,,,,,,
,Store-B,SOUTH,Smartfone X,,818.83,8,6550.64,,11/25/2024 12:00 AM,,,,
,Store E,WEST,Smart Phone X,ACCESSORIES,1861.67,10,18616.7,,12/29/2024 12:00 AM,,,,
,Store-E,NORTH,Laptop Pro 15,ACCESSORIES,1301.66,2,2603.32,,2024-05-31 00:00,,,,
2024-05-08,Store-D,WEST,Smartphone X,ACCESSORIES,333.23,5,1666.15,urgent,2024-10-03 00:00,2024.0,5.0,2.0,Wednesday
,Store D,SOUTH,Smart Phone X,ELECTRONICS,1352.11,4,5408.44,urgent,2024-02-07 00:00,,,,
2024-02-24,Store-E,NORTH,Smart Phone X,ACCESSORIES,288.39,99,28550.609999999997,urgent,06/05/2024 12:00 AM,2024.0,2.0,1.0,Saturday
2024-06-29,Store C,SOUTH,Smartfone X,ACCESSORIES,1940.97,5,9704.85,,08/27/2024 12:00 AM,2024.0,6.0,2.0,Saturday
,Store E,SOUTH,Smartphone X,ELECTRONICS,1844.9,3,5534.700000000001,urgent,2024-11-21 00:00,,,,
,Store C,WEST,Tablet,ACCESSORIES,299.22,7,2094.54,promo applied,01/31/2024 12:00 AM,,,,
,Store B,SOUTH,Ltp Pro 15,ELECTRONICS,64.58,4,258.32,manual override,2024-01-24 00:00,,,,
,Store A,WEST,Tablet Plus,,1043.97,6,6263.82,promo applied,2024-04-02 00:00,,,,
2024-09-08,Store A,NORTH,Laptop Pro - 15,ELECTRONICS,403.48,7,2824.36,promo applied,03/04/2024 12:00 AM,2024.0,9.0,3.0,Sunday
,Store-D,SOUTH,Tablet Plus,ACCESSORIES,1428.65,1,1428.65,promo applied,06/14/2024 12:00 AM,,,,
,Store-E,,Smartphone X,ELECTRONICS,1728.26,5,8641.3,,09/20/2024 12:00 AM,,,,
,Store A,NORTH,Tablet,ELECTRONICS,1572.45,7,11007.15,,04/21/2024 12:00 AM,,,,
2024-10-30,Store B,WEST,Laptop Pro15,ACCESSORIES,661.07,8,5288.56,manual override,09/07/2024 12:00 AM,2024.0,10.0,4.0,Wednesday
,Store B,WEST,Tablet Plus,,1162.25,9,10460.25,,2024-05-06 00:00,,,,
,Store-E,SOUTH,Smartfone X,ACCESSORIES,93.84,6,563.04,,2024-04-15 00:00,,,,
,Store B,EAST,Smartfone X,ELECTRONICS,326.18,2,652.36,manual override,01/30/2024 12:00 AM,,,,
,Store-C,EAST,Tablet,ELECTRONICS,1301.2,5,6506.0,check later,2024-04-20 00:00,,,,
,Store A,EAST,Smart Phone X,ACCESSORIES,1899.38,6,11396.28,,11/21/2024 12:00 AM,,,,
2024-06-07,Store-D,NORTH,Tablet Plus,,465.44,3,1396.32,check later,2024-01-23 00:00,2024.0,6.0,2.0,Friday
2024-09-04,Store C,,Ltp Pro 15,ELECTRONICS,755.38,1,755.38,,2024-04-21 00:00,2024.0,9.0,3.0,Wednesday
,Store B,NORTH,Smartfone X,ELECTRONICS,998.08,10,9980.800000000001,urgent,2024-05-01 00:00,,,,
2024-08-14,Store C,EAST,Tablet Plus,ELECTRONICS,1808.08,3,5424.24,urgent,07/24/2024 12:00 AM,2024.0,8.0,3.0,Wednesday
2024-08-09,Store-C,WEST,Laptop Pro - 15,ACCESSORIES,1219.19,8,9753.52,,08/06/2024 12:00 AM,2024.0,8.0,3.0,Friday
,Store-C,WEST,Ltp Pro 15,ELECTRONICS,316,7,2212.0,manual override,12/20/2024 12:00 AM,,,,
,Store-A,NORTH,Smartphone X,,432.87,2,865.74,,11/07/2024 12:00 AM,,,,
,Store B,EAST,Tablet,ELECTRONICS,1360.49,9,12244.41,promo applied,03/07/2024 12:00 AM,,,,
,Store C,EAST,Tablet Plus,ELECTRONICS,1081.77,5,5408.85,,11/18/2024 12:00 AM,,,,
,Store-C,NORTH,Laptop Pro 15,ELECTRONICS,1830.97,4,7323.88,promo applied,2024-08-04 00:00,,,,
2024-08-05,Store-E,,Smartphone X,ACCESSORIES,1547.43,10,15474.300000000001,manual override,07/24/2024 12:00 AM,2024.0,8.0,3.0,Monday
,Store A,SOUTH,Smartfone X,ACCESSORIES,1500.02,6,9000.119999999999,,2024-09-19 00:00,,,,
,Store B,EAST,Laptop Pro - 15,,1680.97,8,13447.76,urgent,2024-03-29 00:00,,,,
,Store-D,SOUTH,Ltp Pro 15,ELECTRONICS,1595.7,1,1595.7,promo applied,,,,,
,Store-B,WEST,Smart Phone X,,1779.48,2,3558.96,manual override,2024-06-15 00:00,,,,
2024-06-25,Store-A,EAST,Smart Phone X,ELECTRONICS,1720.54,4,6882.16,manual override,2024-10-06 00:00,2024.0,6.0,2.0,Tuesday
,Store B,NORTH,Tablet,ELECTRONICS,576.76,8,4614.08,,2024-02-15 00:00,,,,
2024-09-07,Store A,SOUTH,Smartphone X,ACCESSORIES,1522.95,6,9137.7,check later,,2024.0,9.0,3.0,Saturday
